1.483468089107049257e+07 -2.285910000000000034e-18
1.471606053317494877e+07 -4.890470000000000294e-18
1.459925175669465587e+07 -7.844409999999999384e-18
1.448428131778938323e+07 -1.034830000000000063e-17
1.437110822431967407e+07 -1.885830000000000080e-17
1.425969065603566542e+07 -6.025169999999999503e-17
1.415005219424689375e+07 -1.994550000000000037e-16
1.404202302554542758e+07 -4.574200000000000451e-16
1.393563021772679128e+07 -8.901600000000000520e-16
1.383083687035380490e+07 -1.532029999999999968e-15
1.372760906992930174e+07 -2.194000000000000152e-15
1.362597206630276144e+07 -2.422980000000000177e-15
1.352576859683775902e+07 -2.753179999999999902e-15
1.342702693019110523e+07 -3.284690000000000132e-15
1.332971708809262328e+07 -2.356569999999999952e-15
1.323380815101055242e+07 5.324290000000000379e-15
1.313932536532737128e+07 3.219150000000000096e-14
1.304612706701479480e+07 1.018699999999999991e-13
1.295424102320356108e+07 2.490050000000000078e-13
1.286363971236420982e+07 5.077400000000000155e-13
1.277435244088985771e+07 8.941870000000000348e-13
1.268624190183607675e+07 1.415339999999999904e-12
1.259933904321258143e+07 2.073969999999999896e-12
1.251361763760596700e+07 2.865679999999999963e-12
1.242905530058994517e+07 3.865060000000000093e-12
1.234567901234567910e+07 5.453509999999999852e-12
1.226336321058939397e+07 9.220919999999999447e-12
1.218213882274541073e+07 2.229649999999999895e-11
1.210198281986695156e+07 6.359429999999999773e-11
1.202287522449150309e+07 1.689709999999999948e-10
1.194484176471291296e+07 4.070320000000000064e-10
1.186776820245668292e+07 9.050859999999999907e-10
1.179168335483539104e+07 1.870840000000000128e-09
1.171656648637562245e+07 3.667930000000000175e-09
1.164244716627962142e+07 7.008129999999999869e-09
1.156921462089404650e+07 1.316910000000000077e-08
1.149689716079177707e+07 2.428400000000000093e-08
1.142547904693669081e+07 4.385590000000000031e-08
1.135494231628703326e+07 7.759600000000000212e-08
1.128531408350357041e+07 1.350200000000000007e-07
1.121649175973211974e+07 2.333819999999999917e-07
1.114850417418143153e+07 4.048809999999999844e-07
1.108133623172988929e+07 7.059890000000000096e-07
1.101497158023435064e+07 1.230039999999999916e-06
1.094943828432017192e+07 2.131420000000000169e-06
1.088463984531176835e+07 3.667920000000000196e-06
1.082060501619138569e+07 6.258929999999999890e-06
1.075731806210395694e+07 1.062240000000000014e-05
1.069476710182620399e+07 1.800820000000000150e-05
1.063297745961286314e+07 3.054779999999999914e-05
1.057186116840082593e+07 5.184259999999999726e-05
1.051144232556019537e+07 8.770109999999999961e-05
1.045171015322981030e+07 1.475070000000000092e-04
1.039268939818459377e+07 2.465190000000000024e-04
1.033429656928585656e+07 4.091620000000000239e-04
1.027655519449357688e+07 6.729519999999999903e-04
1.021945547755143978e+07 1.100000000000000066e-03
1.016298781536407210e+07 1.779999999999999898e-03
1.010717311942356639e+07 2.899999999999999800e-03
1.005193645794771798e+07 4.740000000000000289e-03
9.997298595199475065e+06 7.820000000000000562e-03
9.943253144545515999e+06 1.301000000000000073e-02
9.889787260713661090e+06 2.176000000000000156e-02
9.836926529413213953e+06 3.635000000000000037e-02
9.784595300261097029e+06 6.035999999999999699e-02
9.732817916020585224e+06 9.944999999999999674e-02
9.681586568545714021e+06 1.624099999999999988e-01
9.630922057346133515e+06 3.448599999999999999e-01
9.580754124869374558e+06 5.200200000000000378e-01
9.531106138277148828e+06 6.956599999999999451e-01
9.481970955755155534e+06 7.708899999999999642e-01
9.433338892227722332e+06 7.874999999999999778e-01
9.385232815131574869e+06 7.930300000000000127e-01
9.337585516539003700e+06 8.014999999999999902e-01
9.290420433049490675e+06 8.215200000000000280e-01
9.243728571076193824e+06 8.554899999999999727e-01
9.197503690736116841e+06 8.975899999999999990e-01
9.151767316773865372e+06 9.379100000000000215e-01
9.106455067238017917e+06 9.703199999999999603e-01
9.061590676705265418e+06 9.917899999999999494e-01
9.017164825922850519e+06 1.000000000000000000e+00
8.973173801995994523e+06 9.962900000000000089e-01
8.929634923581775278e+06 9.862199999999999855e-01
8.886491492518259212e+06 9.739499999999999824e-01
8.843762168285172433e+06 9.628900000000000237e-01
8.801441792422134429e+06 9.550800000000000400e-01
8.759550371519763023e+06 9.510899999999999910e-01
8.718030990535527468e+06 9.508400000000000185e-01
8.676902594677509740e+06 9.521100000000000119e-01
8.636160433358957991e+06 9.483000000000000318e-01
8.595799830716073513e+06 9.316499999999999782e-01
8.555838647841880098e+06 9.014299999999999535e-01
8.516222864836920053e+06 8.628400000000000514e-01
8.476972253976309672e+06 8.217900000000000205e-01
8.438082501761429012e+06 7.851599999999999691e-01
8.399547242550235242e+06 7.602600000000000469e-01
8.361386137095105834e+06 7.480700000000000127e-01
8.323546410476163030e+06 7.430099999999999483e-01
8.286048775806771591e+06 7.377099999999999769e-01
8.248886345314120874e+06 7.242899999999999894e-01
8.212078938184219413e+06 6.994899999999999451e-01
8.175575808149396442e+06 6.648899999999999810e-01
8.139395758734083734e+06 6.235899999999999777e-01
8.103535176681258716e+06 5.795000000000000151e-01
8.067988546577966772e+06 5.362900000000000444e-01
8.032774147221083753e+06 4.925999999999999823e-01
7.997844263511521742e+06 4.444699999999999762e-01
7.963217478789566085e+06 3.910399999999999987e-01
7.928888606784780510e+06 3.344699999999999895e-01
7.894854443032107316e+06 2.783800000000000163e-01
